	rxnNames	abbreviation	equation	lowbnd	uppbnd	obj_coef
1087	phosphatidylglycerol phosphate phosphatase (n-C18:1)	PGPP181	[c] : h2o + pgp181 --> pi + pg181	0	1000	0
1088	anteisopentadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	PGPPAI15	[c] : h2o + pgpai15 --> pi + pgai15	0	1000	0
1089	anteisoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	PGPPAI17	[c] : h2o + pgpai17 --> pi + pgai17	0	1000	0
1090	isotetradecanoyl-Phosphatidylglycerophosphate phosphohydrolase	PGPPI14	[c] : h2o + pgpi14 --> pi + pgi14	0	1000	0
1091	isopentadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	PGPPI15	[c] : h2o + pgpi15 --> pi + pgi15	0	1000	0
1092	isohexadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	PGPPI16	[c] : h2o + pgpi16 --> pi + pgi16	0	1000	0
1093	isoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase	PGPPI17	[c] : h2o + pgpi17 --> pi + pgi17	0	1000	0
1094	Phosphatidylglycerol synthase (n-C12:0)	PGSA120	[c] : cdpdddecg + glyc3p --> h + cmp + pgp120	0	1000	0
1095	Phosphatidylglycerol synthase (n-C14:0)	PGSA140	[c] : cdpdtdecg + glyc3p --> h + cmp + pgp140	0	1000	0
1096	Phosphatidylglycerol synthase (n-C14:1)	PGSA141	[c] : cdpdtdec7eg + glyc3p --> h + cmp + pgp141	0	1000	0
1097	Phosphatidylglycerol synthase (n-C16:0)	PGSA160	[c] : cdpdhdecg + glyc3p --> h + cmp + pgp160	0	1000	0
1098	Phosphatidylglycerol synthase (n-C16:1)	PGSA161	[c] : cdpdhdec9eg + glyc3p --> h + cmp + pgp161	0	1000	0
1099	Phosphatidylglycerol synthase (n-C18:0)	PGSA180	[c] : cdpdodecg + glyc3p --> h + cmp + pgp180	0	1000	0
1100	Phosphatidylglycerol synthase (n-C18:1)	PGSA181	[c] : cdpdodec11eg + glyc3p --> h + cmp + pgp181	0	1000	0
1101	anteisopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAAI15	[c] : cdpdaipdecg + glyc3p --> h + cmp + pgpai15	0	1000	0
1102	anteisoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAAI17	[c] : cdpdaihpdecg + glyc3p --> h + cmp + pgpai17	0	1000	0
1103	isotetradecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI14	[c] : cdpditdecg + glyc3p --> h + cmp + pgpi14	0	1000	0
1104	isopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI15	[c] : cdpdipdecg + glyc3p --> h + cmp + pgpi15	0	1000	0
1105	isohexadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI16	[c] : cdpdihdecg + glyc3p --> h + cmp + pgpi16	0	1000	0
1106	isoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase	PGSAI17	[c] : cdpdihpdecg + glyc3p --> h + cmp + pgpi17	0	1000	0
1107	phenylalanine transaminase	PHETA1	[c] : akg + phe_L <==> glu_L + phpyr	-1000	1000	0
1108	L-phenylalanine reversible transport via proton symport	PHEt2r	h[e] + phe_L[e] <==> h[c] + phe_L[c]	-1000	1000	0
1109	acetoacetyl-CoA reductase reversible	PHPB2i	[c] : h + nadph + aacoa --> nadp + 3hbcoa	0	1000	0
1110	Phenylpyruvate transport in via proton symport reversible	PHPYRt2r	h[e] + phpyr[e] <==> h[c] + phpyr[c]	-1000	1000	0
1111	phosphate transport via ABC system	PIabc	h2o[c] + atp[c] + pi[e] --> h[c] + (2) pi[c] + adp[c]	0	1000	0
1112	phosphate transport in/out via three Na+ symporter	PIt7	(3) na1[e] + pi[e] <==> pi[c] + (3) na1[c]	-1000	1000	0
1113	Phenyllactate dehydratase	PLACD	[c] : plac --> h2o + cinnm	0	1000	0
1114	Phenyllactate oxidoreductase	PLACOR	[c] : nad + plac <==> h + nadh + phpyr	-1000	1000	0
1115	phosphomannomutase	PMANM	[c] : man1p <==> man6p	-1000	1000	0
1116	pyrimidine phosphatase	PMDPHT	[c] : h2o + 5aprbu --> pi + 4r5au	0	1000	0
1117	phosphomethylpyrimidine kinase	PMPK	[c] : atp + 4ampm --> adp + 2mahmp	0	1000	0
1118	hexadecanoyl-ACP[acyl-carrier-protein] transferase	PMTCOATA	[c] : coa + palmACP <==> ACP + pmtcoa	-1000	1000	0
1119	purine-nucleoside phosphorylase	PNP	[c] : pi + rnam <==> h + ncam + r1p	-1000	1000	0
1120	pantothenate kinase	PNTK	[c] : atp + pnto_R --> h + adp + 4ppan	0	1000	0
1121	Pantothenate transport via ECF transporter	PNTOabc	h2o[c] + atp[c] + pnto_R[e] --> h[c] + pi[c] + adp[c] + pnto_R[c]	0	1000	0
1122	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	POR4	[c] : accoa + co2 + fdxrd <==> h + coa + pyr + fdxox	-1000	1000	0
1123	inorganic diphosphatase	PPA	[c] : h2o + ppi --> h + (2) pi	0	1000	0
1124	Propionate kinase	PPAKr	[c] : adp + ppap <==> atp + ppa	-1000	1000	0
1125	propionate transporter, irreversible	PPAt2	ppa[c] --> ppa[e]	0	1000	0
1126	propionate transport in via proton symport irreversible	PPAt2i	h[e] + ppa[e] --> h[c] + ppa[c]	0	1000	0
1127	porphobilinogen synthase	PPBNGS	[c] : (2) 5aop --> h + (2) h2o + ppbng	0	1000	0
1128	phosphopantothenoylcysteine decarboxylase	PPCDC	[c] : h + 4ppcys --> co2 + pan4p	0	1000	0
1129	Pyruvate,phosphate dikinase.	PPDK	[c] : pi + atp + pyr --> h + amp + ppi + pep	0	1000	0
1130	phosphopentomutase	PPM	[c] : r1p <==> r5p	-1000	1000	0
1131	phosphopantothenate-cysteine ligase	PPNCL3	[c] : atp + cys_L + 4ppan --> h + amp + ppi + 4ppcys	0	1000	0
1132	prephenate dehydrogenase	PPND	[c] : nad + pphn --> nadh + co2 + 34hpp	0	1000	0
1133	PrephenateNADP+ oxidoreductase(decarboxylating)	PPND2	[c] : nadp + pphn --> nadph + co2 + 34hpp	0	1000	0
1134	prephenate dehydratase	PPNDH	[c] : h + pphn --> h2o + co2 + phpyr	0	1000	0
1135	protoporphyrinogen oxidase (anaerobic)	PPPGO3	[c] : (3) fum + pppg9 --> (3) succ + ppp9	0	1000	0
1136	3-phenylpropionate transport via proton symport, reversible	PPPNt2r	h[e] + pppn[e] <==> h[c] + pppn[c]	-1000	1000	0
1137	phosphoenolpyruvate synthase	PPS	[c] : h2o + atp + pyr --> (2) h + pi + amp + pep	0	1000	0
1138	trans-pentaprenyltranstransferase	PPTT	[c] : ipdp + pendp --> ppi + hexdp	0	1000	0
1139	phosphoribosylglycinamide synthetase	PRAGS	[c] : gly + atp + pram --> h + pi + adp + gar	0	1000	0
1140	phosphoribosylaminoimidazole synthase	PRAIS	[c] : atp + fpram --> (2) h + pi + air + adp	0	1000	0
1141	phosphoribosyl-AMP cyclohydrolase	PRAMPC	[c] : h2o + prbamp --> prfp	0	1000	0
1142	phosphoribosylaminoimidazolesuccinocarboxamide synthase	PRASCSi	[c] : 5aizc + atp + asp_L --> h + pi + adp + 25aics	0	1000	0
1143	phosphoribosyl-ATP pyrophosphatase	PRATPP	[c] : h2o + prbatp --> h + ppi + prbamp	0	1000	0
1144	phosphoribosylformylglycinamidine synthase	PRFGS	[c] : h2o + atp + gln_L + fgam --> h + glu_L + pi + adp + fpram	0	1000	0
1145	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase	PRMICI	[c] : prfp <==> prlp	-1000	1000	0
1146	L-ProlineNAD+ 5-oxidoreductase	PRO1x	[c] : nad + pro_L --> (2) h + nadh + 1pyr5c	0	1000	0
1147	Proline dehydrogenase	PROD2	[c] : fad + pro_L --> h + fadh2 + 1pyr5c	0	1000	0
1148	Proline dehydrogenase (trans-4-Hydroxy-L-proline)	PROD3	[c] : fad + 4hpro_LT <==> h + fadh2 + 1p3h5c	-1000	1000	0
1149	proline racemase	PROLR	[c] : pro_L <==> pro_D	-1000	1000	0
1150	D-proline reductase	PRO_DR	[c] : h + nadh + pro_D --> nad + 5aptn	0	1000	0
1151	L-proline transport via ABC system	PROabc	h2o[c] + atp[c] + pro_L[e] --> h[c] + pi[c] + adp[c] + pro_L[c]	0	1000	0
1152	phosphoribosylpyrophosphate synthetase	PRPPS	[c] : atp + r5p <==> h + amp + prpp	-1000	1000	0
1153	3-phosphoshikimate 1-carboxyvinyltransferase	PSCVT	[c] : pep + skm5p <==> pi + 3psme	-1000	1000	0
1154	Phosphatidylserine decarboxylase (n-C12:0)	PSD120	[c] : h + ps120 --> co2 + pe120	0	1000	0
1155	Phosphatidylserine decarboxylase (n-C14:0)	PSD140	[c] : h + ps140 --> co2 + pe140	0	1000	0
1156	Phosphatidylserine decarboxylase (n-C16:0)	PSD160	[c] : h + ps160 --> co2 + pe160	0	1000	0
1157	Phosphatidylserine decarboxylase (n-C18:0)	PSD180	[c] : h + ps180 --> co2 + pe180	0	1000	0
1158	anteisoheptadecanoyl-phosphatidylserine decarboxylase	PSDAI17	[c] : h + psai17 --> co2 + peai17	0	1000	0
1159	isoheptadecanoyl-phosphatidylserine decarboxylase	PSDI17	[c] : h + psi17 --> co2 + pei17	0	1000	0
1160	phosphoserine transaminase	PSERT	[c] : glu_L + 3php --> akg + pser_L	0	1000	0
1161	phosphoserine phosphatase (L-serine)	PSP_L	[c] : h2o + pser_L --> pi + ser_L	0	1000	0
1162	Phosphatidylserine syntase (n-C12:0)	PSSA120	[c] : cdpdddecg + ser_L --> h + cmp + ps120	0	1000	0
1163	Phosphatidylserine syntase (n-C14:0)	PSSA140	[c] : cdpdtdecg + ser_L --> h + cmp + ps140	0	1000	0
1164	Phosphatidylserine syntase (n-C16:0)	PSSA160	[c] : cdpdhdecg + ser_L --> h + cmp + ps160	0	1000	0
1165	Phosphatidylserine syntase (n-C18:0)	PSSA180	[c] : cdpdodecg + ser_L --> h + cmp + ps180	0	1000	0
1166	anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAAI17	[c] : cdpdaihpdecg + ser_L --> h + cmp + psai17	0	1000	0
1167	isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase	PSSAI17	[c] : cdpdihpdecg + ser_L --> h + cmp + psi17	0	1000	0
1168	Phosphate acetyltransferase	PTA2	[c] : pi + ppcoa --> coa + ppap	0	1000	0
1169	phosphotransacetylase	PTAr	[c] : accoa + pi <==> coa + actp	-1000	1000	0
1170	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	PTPAT	[c] : h + atp + pan4p --> ppi + dpcoa	0	1000	0
1171	Putrescine-ABC transport	PTRCabc	h2o[c] + atp[c] + ptrc[e] --> h[c] + pi[c] + adp[c] + ptrc[c]	0	1000	0
1172	Palmitoyl-UDP-glucosyltransferase diglucosyl	PUDPDGT	[c] : udpg + m12dpglyc <==> h + udp + diglcpg160	-1000	1000	0
1173	Palmitoyl-UDP-glucosyltransferase monoglucosyl	PUDPMGT	[c] : udpg + 12dgr160 <==> h + udp + m12dpglyc	-1000	1000	0
1174	purine-nucleoside phosphorylase (Adenosine)	PUNP1	[c] : pi + adn <==> ade + r1p	-1000	1000	0
1175	purine-nucleoside phosphorylase (Deoxyadenosine)	PUNP2	[c] : pi + dad_2 <==> ade + 2dr1p	-1000	1000	0
1176	purine-nucleoside phosphorylase (Guanosine)	PUNP3	[c] : pi + gsn <==> gua + r1p	-1000	1000	0
1177	purine-nucleoside phosphorylase (Deoxyguanosine)	PUNP4	[c] : pi + dgsn <==> 2dr1p + gua	-1000	1000	0
1178	purine-nucleoside phosphorylase (Inosine)	PUNP5	[c] : pi + ins <==> hxan + r1p	-1000	1000	0
1179	purine-nucleoside phosphorylase (Deoxyinosine)	PUNP6	[c] : pi + din <==> hxan + 2dr1p	-1000	1000	0
1180	purine-nucleoside phosphorylase (Xanthosine)	PUNP7	[c] : pi + xtsn <==> xan + r1p	-1000	1000	0
1181	pyridoxamine kinase	PYDAMK	[c] : atp + pydam --> h + adp + pyam5p	0	1000	0
1182	pyridoxal kinase	PYDXK	[c] : atp + pydx --> h + adp + pydx5p	0	1000	0
1183	pyridoxine kinase	PYDXNK	[c] : atp + pydxn --> h + adp + pdx5p	0	1000	0
1184	pyridoxine transport via diffusion	PYDXNtr	pydxn[e] <==> pydxn[c]	-1000	1000	0
1185	Pyridoxal transport	PYDXtr	pydx[e] <==> pydx[c]	-1000	1000	0
1186	pyruvate kinase	PYK	[c] : h + pep + adp --> atp + pyr	0	1000	0
1187	pyruvate reversible transport via proton symport	PYRt2r	h[e] + pyr[e] <==> h[c] + pyr[c]	-1000	1000	0
1188	quinolinate synthase	QULNS	[c] : iasp + dhap --> (2) h2o + pi + quln	0	1000	0
1189	Hydrogenobyrinate  <=> Hydrogenobyrinate a,c diamide	R05224	[c] : h2o + (2) atp + (2) gln_L + hgbyr --> h + (2) glu_L + ppi + (2) adp + hgbam	0	1000	0
1190	L-ribulose-5-phosphate 3-epimerase	RB5PE	[c] : ru5p_L <==> xu5p_L	-1000	1000	0
1191	riboflavin kinase	RBFK	[c] : atp + ribflv --> h + adp + fmn	0	1000	0
1192	riboflavin synthase	RBFSa	[c] : db4p + 4r5au --> (2) h2o + pi + dmlz	0	1000	0
1193	riboflavin synthase	RBFSb	[c] : (2) dmlz --> 4r5au + ribflv	0	1000	0
1194	ribokinase	RBK	[c] : atp + rib_D --> h + adp + r5p	0	1000	0
1195	L-ribulose-phosphate 4-epimerase	RBP4E	[c] : ru5p_L <==> xu5p_D	-1000	1000	0
1196	RE1944	RE1944C	[c] : lipoate + atp <==> ppi + CE5656	-1000	1000	0
1197	S-ribosylhomocysteine cleavage enzyme	RHCCE	[c] : rhcys --> hcys_L + dhptd	0	1000	0
1198	D-ribose transport out via ABC system	RIBABCte	h2o[c] + atp[c] + rib_D[c] --> h[c] + pi[c] + adp[c] + rib_D[e]	0	1000	0
1199	riboflavin transport in via proton symport reversible	RIBFLVt2r	h[e] + ribflv[e] <==> h[c] + ribflv[c]	-1000	1000	0
1200	D-ribose transport via ABC system	RIBabc	h2o[c] + atp[c] + rib_D[e] --> h[c] + pi[c] + adp[c] + rib_D[c]	0	1000	0
1201	ribonucleoside-diphosphate reductase (ADP)	RNDR1	[c] : adp + trdrd --> h2o + dadp + trdox	0	1000	0
1202	ribonucleoside-diphosphate reductase (GDP)	RNDR2	[c] : gdp + trdrd --> h2o + dgdp + trdox	0	1000	0
1203	ribonucleoside-diphosphate reductase (CDP)	RNDR3	[c] : cdp + trdrd --> h2o + dcdp + trdox	0	1000	0
1204	ribonucleoside-diphosphate reductase (UDP)	RNDR4	[c] : trdrd + udp --> h2o + dudp + trdox	0	1000	0
1205	ribonucleoside-triphosphate reductase (ATP)	RNTR1	[c] : atp + trdrd --> h2o + datp + trdox	0	1000	0
1206	ribonucleoside-triphosphate reductase (GTP)	RNTR2	[c] : gtp + trdrd --> h2o + dgtp + trdox	0	1000	0
1207	ribonucleoside-triphosphate reductase (CTP)	RNTR3	[c] : ctp + trdrd --> h2o + dctp + trdox	0	1000	0
1208	ribonucleoside-triphosphate reductase (UTP)	RNTR4	[c] : trdrd + utp --> h2o + dutp + trdox	0	1000	0
1209	ribulose 5-phosphate 3-epimerase	RPE	[c] : ru5p_D <==> xu5p_D	-1000	1000	0
1210	ribose-5-phosphate isomerase	RPI	[c] : r5p <==> ru5p_D	-1000	1000	0
1211	alpha-ribazole 5-phosphate phosphatase	RZ5PP	[c] : h2o + 5prdmbz --> pi + rdmbzi	0	1000	0
1212	Isochorismate pyruvate-lyase (salicylate-forming)	SALCS2	[c] : ichor --> pyr + salc	0	1000	0
1213	salicin transport via PEP:Pyr PTS	SALCpts	pep[c] + salcn[e] --> salc6p[c] + pyr[c]	0	1000	0
1214	sorbitol-6-phosphate dehydrogenase	SBTPD	[c] : nad + sbt6p <==> h + nadh + f6p	-1000	1000	0
1215	D sorbitol transport via PEPPyr PTS	SBTpts	pep[c] + sbt_D[e] --> pyr[c] + sbt6p[c]	0	1000	0
1216	Selenophosphate synthase	SELNPS	[c] : h2o + atp + seln --> pi + amp + selnp	0	1000	0
1217	Serine acetyltransferase (EC 2.3.1.30)	SERATi	[c] : accoa + ser_L --> coa + acser	0	1000	0
1218	L-serine reversible transport via proton symport	SERt2r	h[e] + ser_L[e] <==> h[c] + ser_L[c]	-1000	1000	0
1219	Stearoyl-glycerol-3-phosphate O-acyltransferase	SGAT	[c] : stcoa + glyc3p --> coa + 1odecg3p	0	1000	0
1220	sirohydrochlorin cobaltochelatase, irreversible	SHCHCC2	[c] : cobalt2 + scl --> h + copre2	0	1000	0
1221	sirohydrochlorin dehydrogenase (NAD)	SHCHD2	[c] : nad + dscl --> h + nadh + scl	0	1000	0
1222	sirohydrochlorin ferrochelatase	SHCHF	[c] : fe2 + scl --> (3) h + sheme	0	1000	0
1223	shikimate dehydrogenase	SHK3Dr	[c] : h + nadph + 3dhsk <==> nadp + skm	-1000	1000	0
1224	shikimate kinase	SHKK	[c] : atp + skm --> h + adp + skm5p	0	1000	0
1225	O-succinylhomoserine lyase (H2S), irreversible	SHSL2	[c] : h2s + suchms --> h + hcys_L + succ	0	1000	0
1226	sulfate transport in via proton symport	SO4t2	h[e] + so4[e] <==> h[c] + so4[c]	-1000	1000	0
1227	spermidine transport via ABC system	SPMDabc	h2o[c] + atp[c] + spmd[e] --> h[c] + pi[c] + adp[c] + spmd[c]	0	1000	0
1228	spermidine synthase	SPMS	[c] : ametam + ptrc --> h + 5mta + spmd	0	1000	0
1229	serine-pyruvate aminotransferase	SPTc	[c] : pyr + ser_L <==> ala_L + hpyr	-1000	1000	0
1230	succinate-semialdehyde dehydrogenase (NAD), reversible	SSALxr	[c] : nad + h2o + sucsal <==> (2) h + nadh + succ	-1000	1000	0
1231	succinate-semialdehyde dehydrogenase (NADP), reversible	SSALyr	[c] : nadp + h2o + sucsal <==> (2) h + nadph + succ	-1000	1000	0
1232	stearyl-ACP[acyl-carrier-protein] transferase	STCOATA	[c] : coa + ocdcaACP <==> ACP + stcoa	-1000	1000	0
1233	succinate transport via proton symport	SUCCt2r	h[e] + succ[e] <==> h[c] + succ[c]	-1000	1000	0
1234	sucrose transport via PEP:Pyr PTS	SUCpts	pep[c] + sucr[e] --> pyr[c] + suc6p[c]	0	1000	0
1235	Stearoyl-UDP-glucosyltransferase diglucosyl	SUDPDGT	[c] : udpg + m12dsglyc --> h + udp + diglcpg180	0	1000	0
1236	Stearoyl-UDP-glucosyltransferase monoglucosyl	SUDPMGT	[c] : 12dgr180 + udpg --> h + udp + m12dsglyc	0	1000	0
1237	sulfoacetate transport via ABC system	SULFACabc	h2o[c] + atp[c] + sulfac[e] --> h[c] + pi[c] + adp[c] + sulfac[c]	0	1000	0
1238	transaldolase	TALA	[c] : g3p + s7p <==> e4p + f6p	-1000	1000	0
1239	L(+)-tartrate dehydratase	TARTD	[c] : tartr_L --> h2o + oaa	0	1000	0
1240	taurine transport via ABC system	TAURabc	h2o[c] + atp[c] + taur[e] --> h[c] + pi[c] + adp[c] + taur[c]	0	1000	0
1241	tetradecanoyl-ACP[acyl-carrier-protein] transferase	TDCOATA	[c] : coa + myrsACP <==> ACP + tdcoa	-1000	1000	0
1242	Tetradecanoyl-CoA(myristoyl)-glycerol-3-phosphate O-acyltransferase	TDG3PACT	[c] : tdcoa + glyc3p <==> coa + 1tdecg3p	-1000	1000	0
1243	dTDP-4-dehydrorhamnose 3,5-epimerase	TDPDRE	[c] : dtdp4d6dg --> dtdp4d6dm	0	1000	0
1244	dTDP-4-dehydrorhamnose reductase, reversible	TDPDRRr	[c] : h + nadph + dtdp4d6dm <==> nadp + dtdprmn	-1000	1000	0
1245	dTDPglucose 4,6-dehydratase	TDPGDH	[c] : dtdpglu --> h2o + dtdp4d6dg	0	1000	0
1246	stearoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted	TECA1S180	[c] : (24) cdpglyc + diglcpg180 <==> (24) h + (24) cmp + sttca1	-1000	1000	0
1247	anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted	TECA1SAI17	[c] : diglcpgai17 + (24) cdpglyc <==> (24) h + (24) cmp + ai17tca1	-1000	1000	0
1248	isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted	TECA1SI17	[c] : (24) cdpglyc + diglcpgi17 <==> (24) h + (24) cmp + i17tca1	-1000	1000	0
1249	Stearoyl-lipoteichoic acsd synthesis n=24 linked glucose substituted	TECA2S180	[c] : (24) udpg + sttca1 <==> (24) h + (24) udp + sttcaglc	-1000	1000	0
1250	Anteisoheptadecanoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2SAI17	[c] : (24) udpg + ai17tca1 <==> (24) h + (24) udp + ai17tcaglc	-1000	1000	0
1251	Isoheptadecanoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2SI17	[c] : (24) udpg + i17tca1 <==> (24) h + (24) udp + i17tcaglc	-1000	1000	0
1252	Myristoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3S140	[c] : (24) atp + (24) ala_D + myrstca1 --> (24) h2o + (24) amp + (24) ppi + myrstcaala_D	0	1000	0
1253	Palmitoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3S160	[c] : (24) atp + (24) ala_D + palmtca1 --> (24) h2o + (24) amp + (24) ppi + palmtcaala_D	0	1000	0
1254	Stearoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3S180	[c] : (24) atp + (24) ala_D + sttca1 --> (24) h2o + (24) amp + (24) ppi + sttcaala_D	0	1000	0
1255	Anteisopentadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SAI15	[c] : (24) atp + (24) ala_D + ai15tca1 --> (24) h2o + (24) amp + (24) ppi + ai15tcaala_D	0	1000	0
1256	Anteisoheptadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SAI17	[c] : (24) atp + (24) ala_D + ai17tca1 --> (24) h2o + (24) amp + (24) ppi + ai17tcaala_D	0	1000	0
1257	Isotetradecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SI14	[c] : (24) atp + (24) ala_D + i14tca1 --> (24) h2o + (24) amp + (24) ppi + i14tcaala_D	0	1000	0
1258	Isopentadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SI15	[c] : (24) atp + (24) ala_D + i15tca1 --> (24) h2o + (24) amp + (24) ppi + i15tcaala_D	0	1000	0
1259	Isohexadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SI16	[c] : (24) atp + (24) ala_D + i16tca1 --> (24) h2o + (24) amp + (24) ppi + i16tcaala_D	0	1000	0
1260	Isoheptadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SI17	[c] : (24) atp + (24) ala_D + i17tca1 --> (24) h2o + (24) amp + (24) ppi + i17tcaala_D	0	1000	0
1261	TECA4S	TECA4S	[c] : h2o + (30) udpg + (30) udpacgal <==> (30) ump + (30) udp + tcam	-1000	1000	0
1262	stearoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted	TECA5S180	[c] : (24) uacgam + sttca1 <==> (24) h + (24) udp + sttcaacgam	-1000	1000	0
1263	anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted	TECA5SAI17	[c] : (24) uacgam + ai17tca1 <==> (24) h + (24) udp + ai17tcaacgam	-1000	1000	0
1264	isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted	TECA5SI17	[c] : (24) uacgam + i17tca1 <==> (24) h + (24) udp + i17tcaacgam	-1000	1000	0
1265	Teichoic acid D-alanine substituted export	TECAAE	[c] : prl45tcaala + PGPm1 <==> udcpp + glyc45tcaala_D	-1000	1000	0
1266	Teichoic acid glucose substituted export	TECAGE	[c] : PGPm1 + prl45tcaglc <==> udcpp + glyc45tcaglc	-1000	1000	0
1267	Teichoic acid unsubstituted export	TECAUE	[c] : prl45tca + PGPm1 <==> udcpp + glyc45tca	-1000	1000	0
1268	teichuronic acid n=45 unlinked GalNAc-GlcA repeated	TEICH45	[c] : (45) udpacgal + (45) udpglcur <==> (45) h + (45) ump + (45) udp + teich_45_BS	-1000	1000	0
1269	Tagatose-bisphosphate aldolase	TGBPA	[c] : tagdp_D <==> g3p + dhap	-1000	1000	0
1270	hydrogen peroxide reductase (thioredoxin)	THIORDXi	[c] : trdrd + h2o2 --> (2) h2o + trdox	0	1000	0
1271	Thiamine transport in via proton  antiport	THMt3	h[c] + thm[e] <==> h[e] + thm[c]	-1000	1000	0
1272	Threonine Aldolase	THRAr	[c] : thr_L <==> gly + acald	-1000	1000	0
1273	L-threonine dehydrogenase	THRD	[c] : nad + thr_L --> h + nadh + 2aobut	0	1000	0
1274	L-threonine deaminase	THRD_L	[c] : thr_L --> 2obut + nh4	0	1000	0
1275	threonine-phosphate decarboxylase	THRPD	[c] : h + thrp --> co2 + applp	0	1000	0
1276	threonine synthase	THRS	[c] : h2o + phom --> pi + thr_L	0	1000	0
1277	L-threonine reversible transport via proton symport	THRt2r	h[e] + thr_L[e] <==> h[c] + thr_L[c]	-1000	1000	0
1278	thiazole phosphate synthesis	THZPSN	[c] : atp + cys_L + dxyl5p + tyr_L --> h + h2o + co2 + amp + ppi + ala_L + 4hba + 4mpetz	0	1000	0
1279	transketolase	TKT1	[c] : r5p + xu5p_D <==> g3p + s7p	-1000	1000	0
1280	transketolase	TKT2	[c] : e4p + xu5p_D <==> g3p + f6p	-1000	1000	0
1281	Trimethylamine N-oxide reductase (menaquinol 8)	TMAOR1	[c] : h + mql8 + tmao --> h2o + mqn8 + tma	0	1000	0
1282	Trimethylamine N-oxide reductase (demethylmenaquinol 8)	TMAOR2	[c] : h + 2dmmql8 + tmao --> h2o + 2dmmq8 + tma	0	1000	0
1283	Trimethylamine transport via proton symport, reversible	TMAt2r	h[e] + tma[e] <==> h[c] + tma[c]	-1000	1000	0
1284	Thiamin pyrophosphokinase (EC 2.7.6.2)	TMDPK	[c] : atp + thm --> h + amp + thmpp	0	1000	0
1285	thymidine phosphorylase	TMDPP	[c] : pi + thymd <==> thym + 2dr1p	-1000	1000	0
1286	thymidylate synthase	TMDS	[c] : dump + mlthf --> dhf + dtmp	0	1000	0
1287	thiamine kinase	TMK	[c] : atp + thm --> h + adp + thmmp	0	1000	0
1288	thiaminase	TMN	[c] : h2o + thm --> h + 4ahmmp + 4mhetz	0	1000	0
1289	thiamine-phosphate kinase	TMPK	[c] : atp + thmmp --> adp + thmpp	0	1000	0
1290	thiamine-phosphate diphosphorylase	TMPPP	[c] : h + 4mpetz + 2mahmp --> ppi + thmmp	0	1000	0
1291	triose-phosphate isomerase	TPI	[c] : dhap <==> g3p	-1000	1000	0
1292	Peptide-methionine thioredoxin-disulfide S-oxidoreductase	TRDOXOX	[c] : h2o + trdox + peptmet_L <==> trdrd + peptmetox_L	-1000	1000	0
1293	Thioredoxin reductase (EC 1.8.1.9)	TRDRr	[c] : h + nadph + trdox <==> nadp + trdrd	-1000	1000	0
1294	trehalose-6-phosphate hydrolase	TRE6PH	[c] : h2o + tre6p --> g6p + glc_D	0	1000	0
