	rxnNames	abbreviation	equation	lowbnd	uppbnd	obj_coef
1088	alpha-ribazole 5-phosphate phosphatase	RZ5PP	[c] : 5prdmbz + h2o --> pi + rdmbzi	0	1000	0
1089	Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase	S17BPH	[c] : h2o + s17bp --> pi + s7p	0	1000	0
1090	Succinylarginine dihydrolase	SADH	[c] : (2) h2o + (2) h + sucarg --> co2 + (2) nh4 + sucorn	0	1000	0
1091	Isochorismate pyruvate-lyase (salicylate-forming)	SALCS2	[c] : ichor --> pyr + salc	0	1000	0
1092	salicin transport via PEP:Pyr PTS	SALCpts	pep[c] + salcn[e] --> pyr[c] + salc6p[c]	0	1000	0
1093	sarcosine oxidase	SARCOX	[c] : h2o + o2 + sarcs --> fald + gly + h2o2	0	1000	0
1094	(S,S)-Butane-2,3-diol:NAD+ oxidoreductase	SBTDOX	[c] : btd_SS + nad <==> actn_S + h + nadh	-1000	1000	0
1095	D-Sorbitol Dehydrogenase (D-Fructose Producing)	SBTD_D2	[c] : nad + sbt_D --> fru + h + nadh	0	1000	0
1096	D sorbitol transport via PEPPyr PTS	SBTpts	pep[c] + sbt_D[e] --> pyr[c] + sbt6p[c]	0	1000	0
1097	Selenophosphate Synthase	SELNPS	[c] : atp + h2o + seln --> amp + pi + selnp	0	1000	0
1098	Serine acetyltransferase (EC 2.3.1.30)	SERATi	[c] : accoa + ser_L --> acser + coa	0	1000	0
1099	L-serine reversible transport via proton symport	SERt2r	h[e] + ser_L[e] <==> h[c] + ser_L[c]	-1000	1000	0
1100	Stearoyl-glycerol-3-phosphate O-acyltransferase	SGAT	[c] : glyc3p + stcoa --> 1odecg3p + coa	0	1000	0
1101	sirohydrochlorin cobaltochelatase, irreversible	SHCHCC2	[c] : cobalt2 + scl --> copre2 + h	0	1000	0
1102	Siroheme transport via ABC system	SHEMEabc	atp[c] + h2o[c] + sheme[e] --> adp[c] + h[c] + pi[c] + sheme[c]	0	1000	0
1103	shikimate dehydrogenase	SHK3Dr	[c] : 3dhsk + h + nadph <==> nadp + skm	-1000	1000	0
1104	shikimate kinase	SHKK	[c] : atp + skm --> adp + h + skm5p	0	1000	0
1105	O-succinylhomoserine lyase reversible	SHSL1r	[c] : cys_L + suchms <==> cyst_L + h + succ	-1000	1000	0
1106	O-succinylhomoserine lyase (elimination), reversible	SHSL4r	[c] : h2o + suchms <==> 2obut + h + nh4 + succ	-1000	1000	0
1107	sulfate transport in via proton symport	SO4t2	h[e] + so4[e] <==> h[c] + so4[c]	-1000	1000	0
1108	spermidine transport via ABC system	SPMDabc	atp[c] + h2o[c] + spmd[e] --> adp[c] + h[c] + pi[c] + spmd[c]	0	1000	0
1109	Spermidine Synthase	SPMS	[c] : ametam + ptrc --> 5mta + h + spmd	0	1000	0
1110	Superoxide Dismutase	SPODM	[c] : (2) h + (2) o2s --> h2o2 + o2	0	1000	0
1111	serine-pyruvate aminotransferase	SPTc	[c] : pyr + ser_L <==> ala_L + hpyr	-1000	1000	0
1112	stearyl-ACP[acyl-carrier-protein] transferase	STCOATA	[c] : coa + ocdcaACP <==> ACP + stcoa	-1000	1000	0
1113	succinate transport via proton symport	SUCCt2r	h[e] + succ[e] <==> h[c] + succ[c]	-1000	1000	0
1114	succinate dehydrogenase	SUCD1	[c] : fad + succ <==> fadh2 + fum	-1000	1000	0
1115	succinate dehyrdogenase	SUCD4	[c] : fadh2 + q8 <==> fad + q8h2	-1000	1000	0
1116	succinate dehydrogenase (irreversible)	SUCDi	[c] : q8 + succ --> fum + q8h2	0	1000	0
1117	sucrose hydrolyzing enzyme	SUCR	[c] : h2o + sucr --> fru + glc_D	0	1000	0
1118	sucrose transport via PEP:Pyr PTS	SUCpts	pep[c] + sucr[e] --> pyr[c] + suc6p[c]	0	1000	0
1119	Stearoyl-UDP-glucosyltransferase diglucosyl	SUDPDGT	[c] : m12dsglyc + udpg --> diglcpg180 + h + udp	0	1000	0
1120	Stearoyl-UDP-glucosyltransferase monoglucosyl	SUDPMGT	[c] : 12dgr180 + udpg --> h + m12dsglyc + udp	0	1000	0
1121	sulfoacetate transport via ABC system	SULFACabc	atp[c] + h2o[c] + sulfac[e] --> adp[c] + h[c] + pi[c] + sulfac[c]	0	1000	0
1122	Transaldolase	TALA	[c] : g3p + s7p <==> e4p + f6p	-1000	1000	0
1123	L(+)-tartrate dehydratase	TARTD	[c] : tartr_L --> h2o + oaa	0	1000	0
1124	taurine transport via ABC system	TAURabc	atp[c] + h2o[c] + taur[e] --> adp[c] + h[c] + pi[c] + taur[c]	0	1000	0
1125	tetradecanoyl-ACP[acyl-carrier-protein] transferase	TDCOATA	[c] : coa + myrsACP <==> ACP + tdcoa	-1000	1000	0
1126	Tetradecanoyl-CoA(myristoyl)-glycerol-3-phosphate O-acyltransferase	TDG3PACT	[c] : glyc3p + tdcoa <==> 1tdecg3p + coa	-1000	1000	0
1127	stearoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted	TECA1S180	[c] : (24) cdpglyc + diglcpg180 <==> (24) cmp + (24) h + sttca1	-1000	1000	0
1128	anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted	TECA1SAI17	[c] : (24) cdpglyc + diglcpgai17 <==> ai17tca1 + (24) cmp + (24) h	-1000	1000	0
1129	isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted	TECA1SI17	[c] : (24) cdpglyc + diglcpgi17 <==> (24) cmp + (24) h + i17tca1	-1000	1000	0
1130	Myristoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2S140	[c] : myrstca1 + (24) udpg <==> (24) h + myrstcaglc + (24) udp	-1000	1000	0
1131	Palmitoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2S160	[c] : palmtca1 + (24) udpg <==> (24) h + palmtcaglc + (24) udp	-1000	1000	0
1132	Stearoyl-lipoteichoic acsd synthesis n=24 linked glucose substituted	TECA2S180	[c] : sttca1 + (24) udpg <==> (24) h + sttcaglc + (24) udp	-1000	1000	0
1133	Anteisopentadecanoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2SAI15	[c] : ai15tca1 + (24) udpg <==> ai15tcaglc + (24) h + (24) udp	-1000	1000	0
1134	Anteisoheptadecanoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2SAI17	[c] : ai17tca1 + (24) udpg <==> ai17tcaglc + (24) h + (24) udp	-1000	1000	0
1135	Isotetradecanoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2SI14	[c] : i14tca1 + (24) udpg <==> (24) h + i14tcaglc + (24) udp	-1000	1000	0
1136	Isopentadecanoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2SI15	[c] : i15tca1 + (24) udpg <==> (24) h + i15tcaglc + (24) udp	-1000	1000	0
1137	Isohexadecanoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2SI16	[c] : i16tca1 + (24) udpg <==> (24) h + i16tcaglc + (24) udp	-1000	1000	0
1138	Isoheptadecanoyl-lipoteichoic acid synthesis n=24 linked glucose substituted	TECA2SI17	[c] : i17tca1 + (24) udpg <==> (24) h + i17tcaglc + (24) udp	-1000	1000	0
1139	Myristoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3S140	[c] : (24) ala_D + (24) atp + myrstca1 --> (24) amp + (24) h2o + myrstcaala_D + (24) ppi	0	1000	0
1140	Palmitoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3S160	[c] : (24) ala_D + (24) atp + palmtca1 --> (24) amp + (24) h2o + palmtcaala_D + (24) ppi	0	1000	0
1141	Stearoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3S180	[c] : (24) ala_D + (24) atp + sttca1 --> (24) amp + (24) h2o + (24) ppi + sttcaala_D	0	1000	0
1142	Anteisopentadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SAI15	[c] : ai15tca1 + (24) ala_D + (24) atp --> ai15tcaala_D + (24) amp + (24) h2o + (24) ppi	0	1000	0
1143	Anteisoheptadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SAI17	[c] : ai17tca1 + (24) ala_D + (24) atp --> ai17tcaala_D + (24) amp + (24) h2o + (24) ppi	0	1000	0
1144	Isotetradecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SI14	[c] : (24) ala_D + (24) atp + i14tca1 --> (24) amp + (24) h2o + i14tcaala_D + (24) ppi	0	1000	0
1145	Isopentadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SI15	[c] : (24) ala_D + (24) atp + i15tca1 --> (24) amp + (24) h2o + i15tcaala_D + (24) ppi	0	1000	0
1146	Isohexadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SI16	[c] : (24) ala_D + (24) atp + i16tca1 --> (24) amp + (24) h2o + i16tcaala_D + (24) ppi	0	1000	0
1147	Isoheptadecanoyl-lipoteichoic acid synthesis n=24 unlinked D-alanine substituted	TECA3SI17	[c] : (24) ala_D + (24) atp + i17tca1 --> (24) amp + (24) h2o + i17tcaala_D + (24) ppi	0	1000	0
1148	TECA4S	TECA4S	[c] : h2o + (30) udpacgal + (30) udpg <==> tcam + (30) udp + (30) ump	-1000	1000	0
1149	stearoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted	TECA5S180	[c] : sttca1 + (24) uacgam <==> (24) h + sttcaacgam + (24) udp	-1000	1000	0
1150	anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted	TECA5SAI17	[c] : ai17tca1 + (24) uacgam <==> ai17tcaacgam + (24) h + (24) udp	-1000	1000	0
1151	isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted	TECA5SI17	[c] : i17tca1 + (24) uacgam <==> (24) h + i17tcaacgam + (24) udp	-1000	1000	0
1152	Teichoic acid D-alanine substituted export	TECAAE	[c] : PGPm1 + prl45tcaala <==> glyc45tcaala_D + udcpp	-1000	1000	0
1153	Teichoic acid glucose substituted export	TECAGE	[c] : PGPm1 + prl45tcaglc <==> glyc45tcaglc + udcpp	-1000	1000	0
1154	Teichoic acid unsubstituted export	TECAUE	[c] : PGPm1 + prl45tca <==> glyc45tca + udcpp	-1000	1000	0
1155	teichuronic acid n=45 unlinked GalNAc-GlcA repeated	TEICH45	[c] : (45) udpacgal + (45) udpglcur <==> (45) h + teich_45_BS + (45) udp + (45) ump	-1000	1000	0
1156	Tagatose-bisphosphate aldolase	TGBPA	[c] : tagdp_D <==> dhap + g3p	-1000	1000	0
1157	hydrogen peroxide reductase (thioredoxin)	THIORDXi	[c] : h2o2 + trdrd --> (2) h2o + trdox	0	1000	0
1158	Thymidine Transport in via Proton Symport Reversible	THMDt2r	h[e] + thymd[e] <==> h[c] + thymd[c]	-1000	1000	0
1159	Thiamine Transport in via Proton Antiport	THMt3	h[c] + thm[e] <==> h[e] + thm[c]	-1000	1000	0
1160	L-threonine dehydrogenase	THRD	[c] : nad + thr_L --> 2aobut + h + nadh	0	1000	0
1161	L-Threonine Deaminase	THRD_L	[c] : thr_L --> 2obut + nh4	0	1000	0
1162	threonine-phosphate decarboxylase	THRPD	[c] : h + thrp --> applp + co2	0	1000	0
1163	L-threonine reversible transport via proton symport	THRt2r	h[e] + thr_L[e] <==> h[c] + thr_L[c]	-1000	1000	0
1164	thiazole phosphate synthesis	THZPSN	[c] : atp + cys_L + dxyl5p + tyr_L --> 4hba + 4mpetz + ala_L + amp + co2 + h2o + h + ppi	0	1000	0
1165	Transketolase	TKT1	[c] : r5p + xu5p_D <==> g3p + s7p	-1000	1000	0
1166	Transketolase	TKT2	[c] : e4p + xu5p_D <==> f6p + g3p	-1000	1000	0
1167	Thymidine Kinase (ATP:Thymidine)	TMDK1	[c] : atp + thymd --> adp + dtmp + h	0	1000	0
1168	thymidine kinase GTPThymidine	TMDK2	[c] : gtp + thymd --> dtmp + gdp + h	0	1000	0
1169	Thiamin Pyrophosphokinase (Ec 2.7.6.2)	TMDPK	[c] : atp + thm --> amp + h + thmpp	0	1000	0
1170	thiaminase	TMN	[c] : h2o + thm --> 4ahmmp + 4mhetz + h	0	1000	0
1171	thiamine-phosphate diphosphorylase	TMPPP	[c] : 2mahmp + 4mpetz + h --> ppi + thmmp	0	1000	0
1172	Triose-Phosphate Isomerase	TPI	[c] : dhap <==> g3p	-1000	1000	0
1173	Peptide-methionine thioredoxin-disulfide S-oxidoreductase	TRDOXOX	[c] : h2o + peptmet_L + trdox <==> peptmetox_L + trdrd	-1000	1000	0
1174	Thioredoxin reductase (EC 1.8.1.9)	TRDRr	[c] : h + nadph + trdox <==> nadp + trdrd	-1000	1000	0
1175	trehalose transport via PEP:Pyr PTS	TREpts	pep[c] + tre[e] --> pyr[c] + tre6p[c]	0	1000	0
1176	Triokinase	TRIOK	[c] : atp + glyald --> adp + g3p + h	0	1000	0
1177	Tryptophanase (L-tryptophan) irreversible	TRPAS2i	[c] : h2o + trp_L --> indole + nh4 + pyr	0	1000	0
1178	tryptophan synthase (indoleglycerol phosphate)	TRPS1	[c] : 3ig3p + ser_L --> g3p + h2o + trp_L	0	1000	0
1179	tryptophan synthase (indole)	TRPS2	[c] : indole + ser_L --> h2o + trp_L	0	1000	0
1180	tryptophan synthase (indoleglycerol phosphate)	TRPS3	[c] : 3ig3p --> g3p + indole	0	1000	0
1181	L-tryptophan reversible transport via proton symport	TRPt2r	h[e] + trp_L[e] <==> h[c] + trp_L[c]	-1000	1000	0
1182	Thiosulfate thiol sulfurtransferase	TSULST	[c] : (2) gthrd + tsul <==> gthox + h2s + so3	-1000	1000	0
1183	Tyrosine Transaminase	TYRTA	[c] : akg + tyr_L <==> 34hpp + glu_L	-1000	1000	0
1184	L-tyrosine reversible transport via proton symport	TYRt2r	h[e] + tyr_L[e] <==> h[c] + tyr_L[c]	-1000	1000	0
1185	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase	UAAGDS	[c] : 26dap_M + atp + uamag --> adp + h + pi + ugmd	0	1000	0
1186	beta-1,4-N-acetylmannosaminyltransferase	UACMAMAT	[c] : uacmam + unaga <==> acbdma14gapuc + h + udp	-1000	1000	0
1187	UDP-N-acetylglucosamine 2-epimerase	UAG2E	[c] : uacgam <==> uacmam	-1000	1000	0
1188	UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis)	UAG2EMA	[c] : h2o + uacgam <==> acmana + h + udp	-1000	1000	0
1189	UDP-N-Acetylglucosamine 4-Epimerase	UAG4E	[c] : uacgam <==> udpacgal	-1000	1000	0
1190	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	UAGCVT_r	[c] : pep + uacgam <==> pi + uaccg	-1000	1000	0
1191	UDP-N-Acetylglucosamine Diphosphorylase	UAGDP	[c] : acgam1p + h + utp --> ppi + uacgam	0	1000	0
1192	UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	UAGPT2	[c] : uaGgla + uacgam --> h + uaaGgla + udp	0	1000	0
1193	UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	UAGPT3	[c] : uacgam + uagmda --> h + uaagmda + udp	0	1000	0
1194	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	UAMAGS	[c] : atp + glu_D + uama --> adp + h + pi + uamag	0	1000	0
1195	UDP-N-acetylmuramoyl-L-alanine synthetase	UAMAS	[c] : ala_L + atp + uamr --> adp + h + pi + uama	0	1000	0
1196	UDP-N-acetylenolpyruvoylglucosamine reductase	UAPGR	[c] : h + nadph + uaccg --> nadp + uamr	0	1000	0
1197	undecaprenyl-diphosphatase	UDCPDP	[c] : h2o + udcpdp --> h + pi + udcpp	0	1000	0
1198	Undecaprenyl diphosphate synthase	UDCPDPS	[c] : frdp + (8) ipdp --> (8) ppi + udcpdp	0	1000	0
1199	UDPglucose 4-Epimerase	UDPG4E	[c] : udpg <==> udpgal	-1000	1000	0
1200	UDPglucoseNAD+ oxidoreductase	UDPGDr	[c] : h2o + (2) nad + udpg <==> (3) h + (2) nadh + udpglcur	-1000	1000	0
1201	UDPglucose-Hexose-1-Phosphate Uridylyltransferase	UGLT	[c] : gal1p + udpg <==> g1p + udpgal	-1000	1000	0
1202	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase	UGMDDS	[c] : alaala + atp + ugmd --> adp + h + pi + ugmda	0	1000	0
1203	UMP Kinase	UMPK	[c] : atp + ump <==> adp + udp	-1000	1000	0
1204	P1,P4-Bis(5-nucleosyl)-tetraphosphate nucleotidohydrolase	UP4GH	[c] : h2o + up4g <==> (2) h + ump + utp	-1000	1000	0
1205	S adenosyl L methionine uroporphyrinogen III C methyltransferase	UPP3MT3	[c] : amet + uppg3 <==> ahcys + h + pre1	-1000	1000	0
1206	Uroporphyrinogen-Iii Synthase	UPP3S	[c] : hmbil --> h2o + uppg3	0	1000	0
1207	uracil phosphoribosyltransferase	UPPRT	[c] : prpp + ura --> ppi + ump	0	1000	0
1208	uracil transport in via proton symport	URAt2	h[e] + ura[e] --> h[c] + ura[c]	0	1000	0
1209	Urocanase	URCN	[c] : h2o + urcan --> 4izp	0	1000	0
1210	UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase	URFGTT	[c] : 2ombz + amet --> 2ommb + ahcys + h	0	1000	0
1211	ATP:dUMP Phosphotransferase	URIDK3	[c] : atp + dump <==> adp + dudp	-1000	1000	0
1212	Uridine Kinase (ATP:Uridine)	URIK1	[c] : atp + uri --> adp + h + ump	0	1000	0
1213	cytidine kinase (dCTP:Cytidine)	URIK10	[c] : cytd + dctp --> cmp + dcdp + h	0	1000	0
1214	cytidine kinase (dUTP:Cytidine)	URIK11	[c] : cytd + dutp --> cmp + dudp + h	0	1000	0
1215	cytidine kinase (dATP:Cytidine)	URIK12	[c] : cytd + datp --> cmp + dadp + h	0	1000	0
1216	cytidine kinase (dGTP:Cytidine)	URIK13	[c] : cytd + dgtp --> cmp + dgdp + h	0	1000	0
1217	cytidine kinase (dTTP:Cytidine)	URIK14	[c] : cytd + dttp --> cmp + dtdp + h	0	1000	0
1218	uridine kinase (GTP:Uridine)	URIK2	[c] : gtp + uri --> gdp + h + ump	0	1000	0
1219	Urik3	URIK3	[c] : itp + uri --> h + idp + ump	0	1000	0
1220	uridine kinase (UTP:Uridine)	URIK4	[c] : uri + utp --> h + udp + ump	0	1000	0
1221	uridine kinase (dCTP:Uridine)	URIK5	[c] : dctp + uri --> dcdp + h + ump	0	1000	0
1222	uridine kinase (dUTP:Uridine)	URIK6	[c] : dutp + uri --> dudp + h + ump	0	1000	0
1223	uridine kinase (dATP:Uridine)	URIK7	[c] : datp + uri --> dadp + h + ump	0	1000	0
1224	uridine kinase (dGTP:Uridine)	URIK8	[c] : dgtp + uri --> dgdp + h + ump	0	1000	0
1225	uridine kinase (dTTP:Uridine)	URIK9	[c] : dttp + uri --> dtdp + h + ump	0	1000	0
1226	Uridine Transport in via Proton Symport Reversible	URIt2r	h[e] + uri[e] <==> h[c] + uri[c]	-1000	1000	0
1227	Valine oxidation by gut bacteria	VALO	[c] : (4) h2o + (5) val_L --> co2 + h + (6) isobut + (5) nh4	0	1000	0
1228	Valine Transaminase	VALTA	[c] : akg + val_L <==> 3mob + glu_L	-1000	1000	0
1229	L-valine reversible transport via proton symport	VALt2r	h[e] + val_L[e] <==> h[c] + val_L[c]	-1000	1000	0
1230	xanthine transport in via proton symport	XANt2	h[e] + xan[e] --> h[c] + xan[c]	0	1000	0
1231	xanthine phosphoribosyltransferase	XPPT	[c] : prpp + xan --> ppi + xmp	0	1000	0
1232	xylose isomerase	XYLI1	[c] : xyl_D <==> xylu_D	-1000	1000	0
1233	xylose isomerase	XYLI2	[c] : glc_D <==> fru	-1000	1000	0
1234	Xylulokinase	XYLK	[c] : atp + xylu_D --> adp + h + xu5p_D	0	1000	0
1235	D-xylose transport via ABC system	XYLabc	atp[c] + h2o[c] + xyl_D[e] --> adp[c] + h[c] + pi[c] + xyl_D[c]	0	1000	0
1236	yUMP synthetase	YUMPS	[c] : r5p + ura <==> h2o + psd5p	-1000	1000	0
1237	ZN2t4	ZN2t4	h[e] + k[e] + zn2[c] <==> h[c] + k[c] + zn2[e]	-1000	1000	0
1238	DNA replication c0	dreplication	[c] :  --> dnarep	0	1000	0
1239	Protein biosynthesis c0	pbiosynthesis	[c] :  --> proteinsynth	0	1000	0
1240	Hydrogen-Peroxide:Hydrogen-Peroxide Oxidoreductase Ec:1.11.1.6	r0010	[c] : (2) h2o2 --> (2) h2o + o2	0	1000	0
1241	L-Serine Ammonia-Lyase Ec:4.3.1.17	r0060	[c] : ser_L --> nh4 + pyr	0	1000	0
1242	GTP 7, 8-8, 9-Dihydrolase	r0120	[c] : gtp + h2o --> HC01651	0	1000	0
1243	L-Asparagine Amidohydrolase / Cyanoamino Acid Metabolism / Nitrogen Metabolism Ec:3.5.1.1 Ec:3.5.1.38	r0127	[c] : asn_L + h2o --> asp_L + nh4	0	1000	0
1244	UTP:D-Fructose-6-Phosphate 1-Phosphotransferase	r0191	[c] : f6p + utp --> fdp + h + udp	0	1000	0
1245	ATP:(R)-Glycerate 3-Phosphotransferase Ec:2.7.1.31	r0339	[c] : atp + glyc_R --> 3pg + adp + h	0	1000	0
1246	ATP:AMP Phosphotransferase Ec:2.7.4.11	r0345	[c] : atp + damp <==> adp + dadp	-1000	1000	0
1247	D-Glyceraldehyde:NAD+ Oxidoreductase Ec:1.2.1.3	r0392	[c] : glyald + h2o + nad <==> glyc_R + (2) h + nadh	-1000	1000	0
1248	NADPH:6, 7-Dihydropteridine Oxidoreductase Ec:1.5.1.34	r0398	[c] : dhbpt + h + nadph --> nadp + thbpt	0	1000	0
1249	ATP:Deoxyguanosine 5-Phosphotransferase	r0456	[c] : atp + dgsn --> adp + dgmp + h	0	1000	0
1250	Xanthine:NAD+ Oxidoreductase	r0502	[c] : h2o + nad + xan --> h + nadh + urate	0	1000	0
1251	2-Deoxy-D-Ribose 1-Phosphate 1, 5-Phosphomutase Ec:5.4.2.7	r0570	[c] : 2dr1p <==> 2dr5p	-1000	1000	0
1252	(R)-4-Phosphopantothenate:L-Cysteine Ligase Ec:6.3.2.5	r0671	[c] : 4ppan + ctp + cys_L --> 4ppcys + cmp + h + ppi	0	1000	0
1253	2-Amino-4-Hydroxy-6- (Erythro-1, 2, 3-Trihydroxypropyl) Dihydropteridine Triphosphate 7, 8-8, 9-Dihydrolase	r0708	[c] : ahdt + h2o --> HC01710	0	1000	0
1254	Alcohol Dehydrogenase Bile Acid Biosynthesis	r0739	[c] : nad + xol7ah3 <==> h + nadh + xol7ah2al	-1000	1000	0
1255	Formamidopyrimidine Nucleoside Triphosphate 7, 8-8, 9-Dihydrolase	r0775	[c] : HC01651 + h2o --> HC01652 + for + h	0	1000	0
1256	GTP 7, 8-8, 9-Dihydrolase	r0777	[c] : HC01652 --> HC01710	0	1000	0
1257	5-Methyltetrahydrofolate:NAD+ Oxidoreductase / Ec:1.5.1.20	r0792	[c] : 5mthf + nad <==> (2) h + mlthf + nadh	-1000	1000	0
1258	Major Facilitator (Mfs) Tcdb:2.A.18.6.3	r1144	glu_L[e] + na1[e] --> glu_L[c] + na1[c]	0	1000	0
1259	Y+Lat2 Utilized Transport	r1667	arg_L[e] + orn[c] <==> arg_L[c] + orn[e]	-1000	1000	0
1260	Major Facilitator(MFS) TCDB:2.A.1.14.6	r2137	cl[e] <==> cl[c]	-1000	1000	0
1261	RNA transcription c0	rtranscription	[c] :  --> rnatrans	0	1000	0
1262	Sink reaction for peptidoglycan polymer (n-1) subunits	sink_PGPm1[c]	[c] : PGPm1 <==> 	-1000	1000	0
1263	biomass005	biomass005	[c] : (0.0079397) 10fthf + (0.0079397) 2dmmq8 + (0.0079397) 5mthf + (0.0079397) ACP + (0.0018061) PGP + (0.0079397) adocbl + (0.0018061) ai17tca1 + (0.0018061) ai17tcaacgam + (0.0018061) ai17tcaala_D + (0.0018061) ai17tcaglc + (0.26756) ala_L + (0.0079397) amet + (0.1934) arg_L + (0.14833) asn_L + (0.14833) asp_L + (41.2914) atp + (0.0079397) ca2 + (0.0079397) cl + (0.0085871) clpn180 + (0.0085871) clpnai17 + (0.0085871) clpni17 + (0.0079397) coa + (0.0079397) cobalt2 + (0.026124) ctp + (0.0079397) cu2 + (0.056954) cys_L + (0.019314) datp + (0.0075659) dctp + (0.0075659) dgtp + dnarep + (0.019314) dttp + (0.0079397) fad + (0.0079397) fe2 + (0.0079397) fe3 + (0.26101) gln_L + (0.26101) glu_L + (0.40933) gly + (0.0018061) glyc45tca + (0.0018061) glyc45tcaala_D + (0.0018061) glyc45tcaglc + (0.0079397) gthrd + (0.042403) gtp + (41.257) h + (0.081948) his_L + (0.0018061) i17tca1 + (0.0018061) i17tcaacgam + (0.0018061) i17tcaala_D + (0.0018061) i17tcaglc + (0.27043) ile_L + (0.0079397) k + (0.34746) leu_L + (0.3237) lys_L + (0.1135) met_L + (0.0079397) mg2 + (0.0079397) mn2 + (0.0079397) mqn8 + (0.0079397) nad + (0.0079397) nadp + (0.0085871) pe180 + (0.0085871) peai17 + (0.0085871) pei17 + (0.0085871) pg180 + (0.0085871) pgai17 + (0.0085871) pgi17 + (0.17619) phe_L + (0.0079397) pheme + (0.16103) pro_L + proteinsynth + (0.0079397) ptrc + (0.0079397) pydx5p + (0.0079397) q8 + (0.0079397) ribflv + rnatrans + (0.21675) ser_L + (0.0079397) sheme + (0.0079397) so4 + (0.0079397) spmd + (0.0018061) sttca1 + (0.0018061) sttcaacgam + (0.0018061) sttcaala_D + (0.0018061) sttcaglc + (0.0018061) tcam + (0.0079397) thf + (0.0079397) thmpp + (0.18684) thr_L + (0.054496) trp_L + (0.11104) tyr_L + (0.0018061) udcpdp + (0.028225) utp + (0.30772) val_L + (0.0079397) zn2 --> (0.0072242) PGPm1 + (41.257) adp + (0.0079397) apoACP + biomass + (0.0079397) cbi + (0.0079397) dmbzid + (45.354) h2o + (41.2491) pi + (0.18491) ppi	0	1000	1
